,meanx,meany,stx,sty,s,i,r
436,0.4,0.5,0.0001,0.016681005372000592,0.9069832451489059,0.6426540316033365,0.9099999999999999
437,0.4,0.6,0.0001,0.016681005372000592,0.9069832451489063,0.7213141987333931,0.9099999999999999
438,0.4,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489057,0.7878871689930435,0.9099999999999999
439,0.4,0.8,0.0001,0.016681005372000592,0.9069832451489062,0.8455978614864439,0.9099999999999999
440,0.4,0.9,0.0001,0.016681005372000592,0.9069832451489063,0.8965311013210838,0.9099999999999999
441,0.5,0.1,0.0001,0.016681005372000592,0.9069832451489056,-0.04176628982834925,0.9099999999999999
442,0.5,0.2,0.0001,0.016681005372000592,0.9069832451489056,0.2520874220747183,0.9099999999999999
443,0.5,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489057,0.4256637609119037,0.9099999999999999
444,0.5,0.4,0.0001,0.016681005372000592,0.9069832451489057,0.5493210388496361,0.9099999999999999
445,0.5,0.5,0.0001,0.016681005372000592,0.9069832451489057,0.6454543640143628,0.9099999999999999
446,0.5,0.6,0.0001,0.016681005372000592,0.9069832451489057,0.7241145311444198,0.9099999999999999
447,0.5,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489057,0.79068750140407,0.9099999999999999
448,0.5,0.8,0.0001,0.016681005372000592,0.9069832451489056,0.8483981938974704,0.9099999999999999
449,0.5,0.9,0.0001,0.016681005372000592,0.9069832451489056,0.8993314337321106,0.9099999999999999
450,0.6,0.1,0.0001,0.016681005372000592,0.9069832451489056,-0.022885517813673973,0.9099999999999999
451,0.6,0.2,0.0001,0.016681005372000592,0.9069832451489054,0.2709681940893935,0.9099999999999999
452,0.6,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489056,0.4445445329265791,0.9099999999999999
453,0.6,0.4,0.0001,0.016681005372000592,0.9069832451489056,0.5682018108643114,0.9099999999999999
454,0.6,0.5,0.0001,0.016681005372000592,0.9069832451489059,0.6643351360290379,0.9099999999999999
455,0.6,0.6,0.0001,0.016681005372000592,0.9069832451489059,0.7429953031590948,0.9099999999999999
456,0.6,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489056,0.8095682734187453,0.9099999999999999
457,0.6,0.8,0.0001,0.016681005372000592,0.9069832451489057,0.8672789659121456,0.9099999999999999
458,0.6,0.9,0.0001,0.016681005372000592,0.9069832451489057,0.9182122057467857,0.9099999999999999
459,0.7000000000000001,0.1,0.0001,0.016681005372000592,0.9069832451489057,0.007092126781550514,0.9099999999999999
460,0.7000000000000001,0.2,0.0001,0.016681005372000592,0.9069832451489057,0.3009458386846177,0.9099999999999999
461,0.7000000000000001,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489059,0.47452217752180353,0.9099999999999999
462,0.7000000000000001,0.4,0.0001,0.016681005372000592,0.9069832451489059,0.5981794554595359,0.9099999999999999
463,0.7000000000000001,0.5,0.0001,0.016681005372000592,0.9069832451489059,0.6943127806242627,0.9099999999999999
464,0.7000000000000001,0.6,0.0001,0.016681005372000592,0.9069832451489056,0.7729729477543199,0.9099999999999999
465,0.7000000000000001,0.7000000000000001,0.0001,0.016681005372000592,0.9069832451489057,0.8395459180139699,0.9099999999999999
466,0.7000000000000001,0.8,0.0001,0.016681005372000592,0.9069832451489056,0.8972566105073705,0.9099999999999999
467,0.7000000000000001,0.9,0.0001,0.016681005372000592,0.9069832451489059,0.9481898503420106,0.9099999999999999
468,0.8,0.1,0.0001,0.016681005372000592,0.9069832451489059,0.045191929569194586,0.9099999999999999
469,0.8,0.2,0.0001,0.016681005372000592,0.9069832451489059,0.33904564147226207,0.9099999999999999
470,0.8,0.30000000000000004,0.0001,0.016681005372000592,0.9069832451489062,0.5126219803094477,0.9099999999999999
471,0.8,0.4,0.0001,0.016681005372000592,0.9069832451489063,0.63627925824718,0.9099999999999999
472,0.8,0.5,0.0001,0.016681005372000592,0.9069832451489062,0.7324125834119068,0.9099999999999999
