,meanx,meany,stx,sty,s,i,r
1108,1,1.8,0.001,0.016681005,0.906545642,0.472908921,0.91
1208,1,1.8,0.001,0.027825594,0.906268727,0.473416383,0.91
1308,1,1.8,0.001,0.046415888,0.905800413,0.474235057,0.904
1408,1,1.8,0.001,0.077426368,0.90500098,0.475523599,0.9
1508,1,1.8,0.001,0.129154967,0.903614125,0.477459048,0.9
1608,1,1.8,0.001,0.215443469,0.901136699,0.480084798,0.886
1708,1,1.8,0.001,0.359381366,0.896450493,0.482608335,0.846
1808,1,1.8,0.001,0.59948425,0.881672739,0.494218417,0.738
1908,1,1.8,0.001,1,0.877322949,0.475605195,0.53
2008,1,1.8,0.01,0.01,0.906442868,0.473117438,0.91
2108,1,1.8,0.01,0.016681005,0.906278688,0.473426827,0.91
2208,1,1.8,0.01,0.027825594,0.906002569,0.473932854,0.91
2308,1,1.8,0.01,0.046415888,0.905535629,0.474749048,0.906
2408,1,1.8,0.01,0.077426368,0.904738619,0.476033222,0.9
2508,1,1.8,0.01,0.129154967,0.903356168,0.477960742,0.9
2608,1,1.8,0.01,0.215443469,0.90088711,0.480571451,0.886
2708,1,1.8,0.01,0.359381366,0.896217908,0.483064493,0.846
2808,1,1.8,0.01,0.59948425,0.881463377,0.494633967,0.738
2908,1,1.8,0.01,1,0.877219247,0.47581769,0.53
3008,1,1.8,0.1,0.01,0.902376346,0.481107777,0.908
3108,1,1.8,0.1,0.016681005,0.902217539,0.481407168,0.908
3208,1,1.8,0.1,0.027825594,0.901950585,0.481896153,0.906
3308,1,1.8,0.1,0.046415888,0.901499488,0.482682913,0.904
3408,1,1.8,0.1,0.077426368,0.900730436,0.483915221,0.9
3508,1,1.8,0.1,0.129154967,0.899398848,0.485748571,0.9
3608,1,1.8,0.1,0.215443469,0.8970266,0.48818051,0.886
3708,1,1.8,0.1,0.359381366,0.892554618,0.490310553,0.848
3808,1,1.8,0.1,0.59948425,0.87815444,0.50122363,0.738
3908,1,1.8,0.1,1,0.874889683,0.480513646,0.53
4008,1,1.8,1,0.01,0.800302212,0.692209796,0.854
4108,1,1.8,1,0.016681005,0.80020775,0.692383222,0.854
4208,1,1.8,1,0.027825594,0.800049981,0.692658836,0.854
4308,1,1.8,1,0.046415888,0.799786125,0.693080712,0.854
4408,1,1.8,1,0.077426368,0.799343469,0.693679717,0.852
4508,1,1.8,1,0.129154967,0.79859512,0.694388842,0.848
4608,1,1.8,1,0.215443469,0.797304205,0.694756813,0.84
4708,1,1.8,1,0.359381366,0.7949406,0.692924487,0.816
4808,1,1.8,1,0.59948425,0.788380061,0.688522803,0.742
4908,1,1.8,1,1,0.78953253,0.659685274,0.592
9,1,1.9,0.0001,0.01,0.906748728,0.49600577,0.91
109,1,1.9,0.0001,0.016681005,0.906592805,0.496300201,0.91
209,1,1.9,0.0001,0.027825594,0.906330675,0.496782335,0.91
309,1,1.9,0.0001,0.046415888,0.905887683,0.497561608,0.904
409,1,1.9,0.0001,0.077426368,0.905132405,0.498792316,0.9
509,1,1.9,0.0001,0.129154967,0.903824972,0.500653287,0.9
609,1,1.9,0.0001,0.215443469,0.901498834,0.503218381,0.89
709,1,1.9,0.0001,0.359381366,0.897133608,0.50586925,0.854
809,1,1.9,0.0001,0.59948425,0.885816185,0.507571029,0.722
909,1,1.9,0.0001,1,0.877371034,0.493507701,0.522
1009,1,1.9,0.001,0.01,0.906723215,0.496055154,0.91
1109,1,1.9,0.001,0.016681005,0.906567336,0.496349507,0.91
1209,1,1.9,0.001,0.027825594,0.906305279,0.496831508,0.91
1309,1,1.9,0.001,0.046415888,0.905862415,0.497610552,0.904
1409,1,1.9,0.001,0.077426368,0.905107362,0.498840857,0.9
1509,1,1.9,0.001,0.129154967,0.903800335,0.500701099,0.9
1609,1,1.9,0.001,0.215443469,0.901474964,0.503264819,0.89
1709,1,1.9,0.001,0.359381366,0.897111284,0.505912921,0.854
1809,1,1.9,0.001,0.59948425,0.885805476,0.507593673,0.722
1909,1,1.9,0.001,1,0.877365972,0.493519465,0.522
2009,1,1.9,0.01,0.01,0.906455759,0.496573968,0.91
2109,1,1.9,0.01,0.016681005,0.90630032,0.496867525,0.91
2209,1,1.9,0.01,0.027825594,0.906039015,0.49734817,0.91
2309,1,1.9,0.01,0.046415888,0.905597447,0.498124875,0.906
2409,1,1.9,0.01,0.077426368,0.904844673,0.49935107,0.9
2509,1,1.9,0.01,0.129154967,0.903541773,0.501203881,0.9
2609,1,1.9,0.01,0.215443469,0.9012242,0.503753581,0.89
2709,1,1.9,0.01,0.359381366,0.896876244,0.50637348,0.854
2809,1,1.9,0.01,0.59948425,0.885687371,0.507842299,0.722
2909,1,1.9,0.01,1,0.877304329,0.493659283,0.522
3009,1,1.9,0.1,0.01,0.902388817,0.504565088,0.908
3109,1,1.9,0.1,0.016681005,0.90223846,0.504849189,0.908
3209,1,1.9,0.1,0.027825594,0.901985812,0.505313734,0.906
3309,1,1.9,0.1,0.046415888,0.901559185,0.50606268,0.904
3409,1,1.9,0.1,0.077426368,0.900832708,0.507240082,0.9
3509,1,1.9,0.1,0.129154967,0.899577467,0.509004632,0.9
3609,1,1.9,0.1,0.215443469,0.897350091,0.511387725,0.89
3709,1,1.9,0.1,0.359381366,0.893184426,0.513671974,0.852
3809,1,1.9,0.1,0.59948425,0.883237506,0.512869463,0.724
3909,1,1.9,0.1,1,0.875411038,0.497609817,0.528
4009,1,1.9,1,0.01,0.80030965,0.715676967,0.854
4109,1,1.9,1,0.016681005,0.800220168,0.71584188,0.854
4209,1,1.9,1,0.027825594,0.800070729,0.716104687,0.854
4309,1,1.9,1,0.046415888,0.799820853,0.716509063,0.854
4409,1,1.9,1,0.077426368,0.799401851,0.717089546,0.852
4509,1,1.9,1,0.129154967,0.798694333,0.717797459,0.848
4609,1,1.9,1,0.215443469,0.797477764,0.718248809,0.842
4709,1,1.9,1,0.359381366,0.795273056,0.716840012,0.822
4809,1,1.9,1,0.59948425,0.791960679,0.70507864,0.744
4909,1,1.9,1,1,0.78925538,0.679934196,0.586
10,1.1,1,0.0001,0.01,0.913921562,0.201414642,0.92
110,1.1,1,0.0001,0.016681005,0.913622181,0.201972642,0.92
210,1.1,1,0.0001,0.027825594,0.913115312,0.202871383,0.92
310,1.1,1,0.0001,0.046415888,0.912248437,0.204281779,0.92
410,1.1,1,0.0001,0.077426368,0.910739601,0.206387918,0.91
510,1.1,1,0.0001,0.129154967,0.908027386,0.2092037,0.896
610,1.1,1,0.0001,0.215443469,0.902836089,0.211670327,0.846
710,1.1,1,0.0001,0.359381366,0.882689204,0.229198866,0.702
810,1.1,1,0.0001,0.59948425,0.879711808,0.213607034,0.506
910,1.1,1,0.0001,1,0.896601419,0.256629164,0.46
1010,1.1,1,0.001,0.01,0.913900418,0.201456396,0.92
1110,1.1,1,0.001,0.016681005,0.913601114,0.202014254,0.92
1210,1.1,1,0.001,0.027825594,0.913094378,0.202912749,0.92
1310,1.1,1,0.001,0.046415888,0.91222774,0.204322711,0.92
1410,1.1,1,0.001,0.077426368,0.910719336,0.206428057,0.91
1510,1.1,1,0.001,0.129154967,0.908007949,0.209242323,0.896
1610,1.1,1,0.001,0.215443469,0.90281835,0.211705846,0.846
1710,1.1,1,0.001,0.359381366,0.882674409,0.229229209,0.702
1810,1.1,1,0.001,0.59948425,0.879700313,0.213630618,0.506
1910,1.1,1,0.001,1,0.896602717,0.256628452,0.46
2010,1.1,1,0.01,0.01,0.91367916,0.201894366,0.92
2110,1.1,1,0.01,0.016681005,0.913380638,0.202450781,0.92
2210,1.1,1,0.01,0.027825594,0.912875257,0.203346776,0.92
2310,1.1,1,0.01,0.046415888,0.912011017,0.204752317,0.92
2410,1.1,1,0.01,0.077426368,0.910506997,0.206849594,0.91
2510,1.1,1,0.01,0.129154967,0.907804009,0.209648425,0.896
2610,1.1,1,0.01,0.215443469,0.902631643,0.212080355,0.846
2710,1.1,1,0.01,0.359381366,0.882518575,0.229548964,0.702
2810,1.1,1,0.01,0.59948425,0.879577271,0.213883201,0.506
2910,1.1,1,0.01,1,0.896606654,0.256639977,0.46
3010,1.1,1,0.1,0.01,0.910382184,0.208518907,0.92
3110,1.1,1,0.1,0.016681005,0.910092572,0.209058427,0.92
3210,1.1,1,0.1,0.027825594,0.909602634,0.209925171,0.92
3310,1.1,1,0.1,0.046415888,0.908765745,0.211278975,0.92
3410,1.1,1,0.1,0.077426368,0.907311757,0.213281799,0.91
3510,1.1,1,0.1,0.129154967,0.904704788,0.215899827,0.896
3610,1.1,1,0.1,0.215443469,0.899729918,0.217961063,0.848
3710,1.1,1,0.1,0.359381366,0.880065379,0.234589869,0.706
3810,1.1,1,0.1,0.59948425,0.877426633,0.218300141,0.508
3910,1.1,1,0.1,1,0.89559649,0.258906154,0.46
4010,1.1,1,1,0.01,0.825473832,0.385034373,0.874
4110,1.1,1,1,0.016681005,0.825328982,0.385283307,0.874
4210,1.1,1,1,0.027825594,0.825085281,0.385657099,0.874
4310,1.1,1,1,0.046415888,0.824672345,0.386165796,0.874
4410,1.1,1,1,0.077426368,0.823962476,0.386695182,0.87
4510,1.1,1,1,0.129154967,0.822702411,0.386674163,0.862
4610,1.1,1,1,0.215443469,0.82026666,0.383851538,0.83
4710,1.1,1,1,0.359381366,0.811266429,0.379221127,0.728
4810,1.1,1,1,0.59948425,0.799825478,0.379534914,0.572
4910,1.1,1,1,1,0.822578967,0.403888817,0.516
11,1.1,1.1,0.0001,0.01,0.913962043,0.242730282,0.92
111,1.1,1.1,0.0001,0.016681005,0.913690426,0.243239939,0.92
211,1.1,1.1,0.0001,0.027825594,0.913231189,0.24406358,0.92
311,1.1,1.1,0.0001,0.046415888,0.912447594,0.245364051,0.92
411,1.1,1.1,0.0001,0.077426368,0.911089263,0.247329651,0.91
511,1.1,1.1,0.0001,0.129154967,0.908666319,0.250035758,0.9
611,1.1,1.1,0.0001,0.215443469,0.904096237,0.252801324,0.864
711,1.1,1.1,0.0001,0.359381366,0.889152288,0.265069067,0.748
811,1.1,1.1,0.0001,0.59948425,0.889371486,0.238819434,0.546
911,1.1,1.1,0.0001,1,0.882919191,0.29186091,0.422
1011,1.1,1.1,0.001,0.01,0.913940889,0.242772055,0.92
1111,1.1,1.1,0.001,0.016681005,0.913669342,0.243281583,0.92
1211,1.1,1.1,0.001,0.027825594,0.913210225,0.244105003,0.92
1311,1.1,1.1,0.001,0.046415888,0.912426841,0.245405085,0.92
1411,1.1,1.1,0.001,0.077426368,0.911068896,0.247369977,0.91
1511,1.1,1.1,0.001,0.129154967,0.908646682,0.250074747,0.9
1611,1.1,1.1,0.001,0.215443469,0.904078079,0.252837608,0.864
1711,1.1,1.1,0.001,0.359381366,0.889138135,0.265098086,0.748
1811,1.1,1.1,0.001,0.59948425,0.889367508,0.238828706,0.546
1911,1.1,1.1,0.001,1,0.882896462,0.291905071,0.422
2011,1.1,1.1,0.01,0.01,0.913719526,0.243210219,0.92
2111,1.1,1.1,0.01,0.016681005,0.913448686,0.243718441,0.92
2211,1.1,1.1,0.01,0.027825594,0.912990791,0.244539608,0.92
2311,1.1,1.1,0.01,0.046415888,0.91220956,0.245835722,0.92
2411,1.1,1.1,0.01,0.077426368,0.91085552,0.247793422,0.91
2511,1.1,1.1,0.01,0.129154967,0.908440712,0.250484576,0.9
2611,1.1,1.1,0.01,0.215443469,0.903887118,0.253219906,0.864
2711,1.1,1.1,0.01,0.359381366,0.888988202,0.265405676,0.748
2811,1.1,1.1,0.01,0.59948425,0.889318281,0.23894082,0.546
2911,1.1,1.1,0.01,1,0.882660457,0.292364603,0.422
3011,1.1,1.1,0.1,0.01,0.910421358,0.249837021,0.92
3111,1.1,1.1,0.1,0.016681005,0.910158575,0.250329964,0.92
3211,1.1,1.1,0.1,0.027825594,0.909714599,0.251124758,0.92
3311,1.1,1.1,0.1,0.046415888,0.908957905,0.252374444,0.92
3411,1.1,1.1,0.1,0.077426368,0.907648438,0.254247964,0.91
3511,1.1,1.1,0.1,0.129154967,0.905318275,0.256779649,0.9
3611,1.1,1.1,0.1,0.215443469,0.900936581,0.259192119,0.862
3711,1.1,1.1,0.1,0.359381366,0.886542127,0.270432273,0.75
3811,1.1,1.1,0.1,0.59948425,0.887053603,0.244988678,0.556
3911,1.1,1.1,0.1,1,0.87931553,0.298974915,0.422
4011,1.1,1.1,1,0.01,0.825493473,0.42639174,0.874
4111,1.1,1.1,1,0.016681005,0.825361939,0.426621127,0.874
4211,1.1,1.1,1,0.027825594,0.825140835,0.426969478,0.874
4311,1.1,1.1,1,0.046415888,0.824766828,0.427455589,0.874
4411,1.1,1.1,1,0.077426368,0.824126173,0.428002825,0.872
4511,1.1,1.1,1,0.129154967,0.822998304,0.428173224,0.862
4611,1.1,1.1,1,0.215443469,0.820870293,0.426231128,0.84
4711,1.1,1.1,1,0.359381366,0.816223365,0.418113807,0.764
4811,1.1,1.1,1,0.59948425,0.801362223,0.420210767,0.6
4911,1.1,1.1,1,1,0.803189044,0.454188067,0.49
12,1.1,1.2,0.0001,0.01,0.913995731,0.280454435,0.92
112,1.1,1.2,0.0001,0.016681005,0.913747166,0.280923442,0.92
212,1.1,1.2,0.0001,0.027825594,0.91332738,0.281683496,0.92
312,1.1,1.2,0.0001,0.046415888,0.912612474,0.282889578,0.92
412,1.1,1.2,0.0001,0.077426368,0.911377362,0.284730237,0.912
512,1.1,1.2,0.0001,0.129154967,0.909187906,0.287321353,0.902
612,1.1,1.2,0.0001,0.215443469,0.905108831,0.29022007,0.868
712,1.1,1.2,0.0001,0.359381366,0.894605932,0.294518888,0.766
812,1.1,1.2,0.0001,0.59948425,0.889126343,0.271413732,0.544
912,1.1,1.2,0.0001,1,0.89406658,0.280846189,0.416
1012,1.1,1.2,0.001,0.01,0.913974568,0.280496223,0.92
1112,1.1,1.2,0.001,0.016681005,0.913726067,0.280965113,0.92
1212,1.1,1.2,0.001,0.027825594,0.913306391,0.281724965,0.92
1312,1.1,1.2,0.001,0.046415888,0.912591676,0.282930694,0.92
1412,1.1,1.2,0.001,0.077426368,0.911356912,0.284770717,0.912
1512,1.1,1.2,0.001,0.129154967,0.909168108,0.287360637,0.902
1612,1.1,1.2,0.001,0.215443469,0.905090337,0.290256968,0.868
1712,1.1,1.2,0.001,0.359381366,0.894595142,0.29454155,0.766
1812,1.1,1.2,0.001,0.59948425,0.889123575,0.271421001,0.544
1912,1.1,1.2,0.001,1,0.894068082,0.280845453,0.416
2012,1.1,1.2,0.01,0.01,0.913753118,0.280934547,0.92
2112,1.1,1.2,0.01,0.016681005,0.913505263,0.281402246,0.92
2212,1.1,1.2,0.01,0.027825594,0.913086698,0.282160046,0.92
2312,1.1,1.2,0.01,0.046415888,0.912373935,0.283362178,0.92
2412,1.1,1.2,0.01,0.077426368,0.911142691,0.285195717,0.912
2512,1.1,1.2,0.01,0.129154967,0.908960503,0.287773469,0.902
2612,1.1,1.2,0.01,0.215443469,0.904895971,0.290645506,0.868
2712,1.1,1.2,0.01,0.359381366,0.894478435,0.294786416,0.766
2812,1.1,1.2,0.01,0.59948425,0.889086185,0.271513629,0.544
2912,1.1,1.2,0.01,1,0.894073747,0.280857289,0.416
3012,1.1,1.2,0.1,0.01,0.91045396,0.287563227,0.92
3112,1.1,1.2,0.1,0.016681005,0.910213457,0.288016981,0.92
3212,1.1,1.2,0.1,0.027825594,0.909807561,0.288750775,0.92
3312,1.1,1.2,0.1,0.046415888,0.90911704,0.28991081,0.92
3412,1.1,1.2,0.1,0.077426368,0.907925959,0.291668468,0.91
3512,1.1,1.2,0.1,0.129154967,0.905819367,0.294103735,0.9
3612,1.1,1.2,0.1,0.215443469,0.901906392,0.296690959,0.87
3712,1.1,1.2,0.1,0.359381366,0.892323747,0.299271092,0.768
3812,1.1,1.2,0.1,0.59948425,0.887630264,0.274652956,0.548
3912,1.1,1.2,0.1,1,0.893079373,0.283125572,0.418
4012,1.1,1.2,1,0.01,0.825509829,0.464150605,0.874
4112,1.1,1.2,1,0.016681005,0.825389367,0.464363233,0.874
4212,1.1,1.2,1,0.027825594,0.82518702,0.464689083,0.874
4312,1.1,1.2,1,0.046415888,0.824845216,0.465152769,0.874
4412,1.1,1.2,1,0.077426368,0.824261381,0.465704726,0.872
4512,1.1,1.2,1,0.129154967,0.823240115,0.466004212,0.864
4612,1.1,1.2,1,0.215443469,0.821346822,0.464675043,0.846
4712,1.1,1.2,1,0.359381366,0.818042865,0.456063385,0.778
4812,1.1,1.2,1,0.59948425,0.803709215,0.453897149,0.622
4912,1.1,1.2,1,1,0.813675737,0.446704209,0.488
13,1.1,1.3,0.0001,0.01,0.914024203,0.315161896,0.92
113,1.1,1.3,0.0001,0.016681005,0.913795084,0.315596249,0.92
213,1.1,1.3,0.0001,0.027825594,0.913408509,0.316301784,0.92
313,1.1,1.3,0.0001,0.046415888,0.912751225,0.317426021,0.92
413,1.1,1.3,0.0001,0.077426368,0.91161885,0.319155429,0.912
513,1.1,1.3,0.0001,0.129154967,0.909621828,0.321632917,0.906
613,1.1,1.3,0.0001,0.215443469,0.905939116,0.324577164,0.878
713,1.1,1.3,0.0001,0.359381366,0.898934577,0.323559859,0.784
813,1.1,1.3,0.0001,0.59948425,0.879522316,0.330852197,0.586
913,1.1,1.3,0.0001,1,0.903621827,0.292959685,0.446
1013,1.1,1.3,0.001,0.01,0.914003032,0.315203698,0.92
1113,1.1,1.3,0.001,0.016681005,0.913773973,0.315637943,0.92
1213,1.1,1.3,0.001,0.027825594,0.913387498,0.316343293,0.92
1313,1.1,1.3,0.001,0.046415888,0.91273039,0.317467207,0.92
1413,1.1,1.3,0.001,0.077426368,0.911598331,0.319196036,0.912
1513,1.1,1.3,0.001,0.129154967,0.909601897,0.321672444,0.906
1613,1.1,1.3,0.001,0.215443469,0.905920349,0.324614559,0.878
1713,1.1,1.3,0.001,0.359381366,0.898917715,0.323593802,0.784
1813,1.1,1.3,0.001,0.59948425,0.879504652,0.330888527,0.586
1913,1.1,1.3,0.001,1,0.903620035,0.292964833,0.446
2013,1.1,1.3,0.01,0.01,0.913781509,0.315642157,0.92
2113,1.1,1.3,0.01,0.016681005,0.913553043,0.316075307,0.92
2213,1.1,1.3,0.01,0.027825594,0.913167589,0.316778774,0.92
2313,1.1,1.3,0.01,0.046415888,0.912512265,0.317899398,0.92
2413,1.1,1.3,0.01,0.077426368,0.911383408,0.319622328,0.914
2513,1.1,1.3,0.01,0.129154967,0.909392948,0.322087747,0.906
2613,1.1,1.3,0.01,0.215443469,0.905723216,0.32500817,0.878
2713,1.1,1.3,0.01,0.359381366,0.898739945,0.323952177,0.784
2813,1.1,1.3,0.01,0.59948425,0.87932035,0.331267747,0.586
2913,1.1,1.3,0.01,1,0.903591821,0.293037421,0.448
3013,1.1,1.3,0.1,0.01,0.910481516,0.32227242,0.92
3113,1.1,1.3,0.1,0.016681005,0.910259811,0.322692746,0.92
3213,1.1,1.3,0.1,0.027825594,0.90988598,0.323374186,0.92
3313,1.1,1.3,0.1,0.046415888,0.909250991,0.324456313,0.92
3413,1.1,1.3,0.1,0.077426368,0.908158666,0.326110202,0.914
3513,1.1,1.3,0.1,0.129154967,0.906236443,0.328446952,0.908
3613,1.1,1.3,0.1,0.215443469,0.902701934,0.33111313,0.878
3713,1.1,1.3,0.1,0.359381366,0.895945434,0.32963227,0.788
3813,1.1,1.3,0.1,0.59948425,0.876595248,0.336878736,0.588
3913,1.1,1.3,0.1,1,0.902175514,0.296083577,0.446
4013,1.1,1.3,1,0.01,0.82552366,0.498887395,0.874
4113,1.1,1.3,1,0.016681005,0.82541255,0.499085509,0.874
4213,1.1,1.3,1,0.027825594,0.825226025,0.499391397,0.874
4313,1.1,1.3,1,0.046415888,0.824911303,0.49983355,0.874
4413,1.1,1.3,1,0.077426368,0.824374969,0.500382322,0.872
4513,1.1,1.3,1,0.129154967,0.823441584,0.500769896,0.866
4613,1.1,1.3,1,0.215443469,0.821734205,0.499882714,0.85
4713,1.1,1.3,1,0.359381366,0.817960214,0.492741898,0.79
4813,1.1,1.3,1,0.59948425,0.806712032,0.483813975,0.642
4913,1.1,1.3,1,1,0.806051504,0.493314421,0.506
14,1.1,1.4,0.0001,0.01,0.914048583,0.347299634,0.92
114,1.1,1.4,0.0001,0.016681005,0.913836089,0.347704096,0.92
214,1.1,1.4,0.0001,0.027825594,0.913477856,0.348362379,0.92
314,1.1,1.4,0.0001,0.046415888,0.912869603,0.349415019,0.92
414,1.1,1.4,0.0001,0.077426368,0.911824197,0.351045042,0.918
514,1.1,1.4,0.0001,0.129154967,0.909988515,0.353413431,0.91
614,1.1,1.4,0.0001,0.215443469,0.906632093,0.356353496,0.886
714,1.1,1.4,0.0001,0.359381366,0.900076832,0.357316524,0.814
814,1.1,1.4,0.0001,0.59948425,0.887346368,0.355843639,0.64
914,1.1,1.4,0.0001,1,0.858494032,0.409915435,0.452
1014,1.1,1.4,0.001,0.01,0.914027406,0.347341447,0.92
1114,1.1,1.4,0.001,0.016681005,0.913814967,0.34774581,0.92
1214,1.1,1.4,0.001,0.027825594,0.913456827,0.348403922,0.92
1314,1.1,1.4,0.001,0.046415888,0.912848736,0.349456264,0.92
1414,1.1,1.4,0.001,0.077426368,0.911803619,0.351085756,0.918
1514,1.1,1.4,0.001,0.129154967,0.909968473,0.353453161,0.91
1614,1.1,1.4,0.001,0.215443469,0.906613101,0.356391304,0.886
1714,1.1,1.4,0.001,0.359381366,0.900059943,0.357350497,0.814
1814,1.1,1.4,0.001,0.59948425,0.887337251,0.355863217,0.64
1914,1.1,1.4,0.001,1,0.858461523,0.409978914,0.452
2014,1.1,1.4,0.01,0.01,0.913805821,0.347780022,0.92
2114,1.1,1.4,0.01,0.016681005,0.913593931,0.348183371,0.92
2214,1.1,1.4,0.01,0.027825594,0.913236733,0.348839744,0.92
2314,1.1,1.4,0.01,0.046415888,0.912630285,0.349889056,0.92
2414,1.1,1.4,0.01,0.077426368,0.911588104,0.351513138,0.918
2514,1.1,1.4,0.01,0.129154967,0.9097584,0.35387053,0.91
2614,1.1,1.4,0.01,0.215443469,0.906413683,0.356789107,0.886
2714,1.1,1.4,0.01,0.359381366,0.899881871,0.357709251,0.814
2814,1.1,1.4,0.01,0.59948425,0.887238111,0.356075573,0.64
2914,1.1,1.4,0.01,1,0.858132046,0.410623345,0.452
3014,1.1,1.4,0.1,0.01,0.910505114,0.35441164,0.92
3114,1.1,1.4,0.1,0.016681005,0.910299482,0.354803118,0.92
3214,1.1,1.4,0.1,0.027825594,0.90995302,0.355439141,0.92
3314,1.1,1.4,0.1,0.046415888,0.909365299,0.356452996,0.92
3414,1.1,1.4,0.1,0.077426368,0.908356608,0.358013766,0.916
3514,1.1,1.4,0.1,0.129154967,0.906589047,0.360253938,0.91
3614,1.1,1.4,0.1,0.215443469,0.903366223,0.362943227,0.886
3714,1.1,1.4,0.1,0.359381366,0.897079997,0.363403006,0.812
3814,1.1,1.4,0.1,0.59948425,0.885342057,0.360069813,0.642
3914,1.1,1.4,0.1,1,0.854290162,0.418240932,0.454
4014,1.1,1.4,1,0.01,0.825535509,0.531050242,0.874
4114,1.1,1.4,1,0.016681005,0.825432404,0.531235672,0.874
4214,1.1,1.4,1,0.027825594,0.825259402,0.531523775,0.874
4314,1.1,1.4,1,0.046415888,0.824967778,0.531945602,0.874
4414,1.1,1.4,1,0.077426368,0.824471756,0.532486425,0.872
4514,1.1,1.4,1,0.129154967,0.823612119,0.532934319,0.866
4614,1.1,1.4,1,0.215443469,0.822056099,0.53237411,0.854
4714,1.1,1.4,1,0.359381366,0.818828646,0.527013182,0.806
4814,1.1,1.4,1,0.59948425,0.819060098,0.501001067,0.686
4914,1.1,1.4,1,1,0.766759721,0.597138711,0.502
15,1.1,1.5,0.0001,0.01,0.914069694,0.377222093,0.92
115,1.1,1.5,0.0001,0.016681005,0.913871576,0.377600508,0.92
215,1.1,1.5,0.0001,0.027825594,0.913537814,0.37821745,0.92
315,1.1,1.5,0.0001,0.046415888,0.912971788,0.37920696,0.92
415,1.1,1.5,0.0001,0.077426368,0.912000952,0.380747848,0.92
515,1.1,1.5,0.0001,0.129154967,0.910302496,0.383013052,0.91
615,1.1,1.5,0.0001,0.215443469,0.907219256,0.385919791,0.89
715,1.1,1.5,0.0001,0.359381366,0.901225097,0.387715683,0.828
815,1.1,1.5,0.0001,0.59948425,0.878796352,0.406181775,0.66
915,1.1,1.5,0.0001,1,0.886919227,0.377654583,0.472
1015,1.1,1.5,0.001,0.01,0.914048513,0.377263916,0.92
1115,1.1,1.5,0.001,0.016681005,0.913850445,0.377642239,0.92
1215,1.1,1.5,0.001,0.027825594,0.913516769,0.378259021,0.92
1315,1.1,1.5,0.001,0.046415888,0.912950893,0.379248256,0.92
1415,1.1,1.5,0.001,0.077426368,0.911980324,0.380788653,0.92
1515,1.1,1.5,0.001,0.129154967,0.91028236,0.383052955,0.91
1615,1.1,1.5,0.001,0.215443469,0.907200076,0.385957944,0.89
1715,1.1,1.5,0.001,0.359381366,0.90120788,0.387750248,0.828
1815,1.1,1.5,0.001,0.59948425,0.878782114,0.406211092,0.66
1915,1.1,1.5,0.001,1,0.886889796,0.377711183,0.472
2015,1.1,1.5,0.01,0.01,0.913826873,0.377702591,0.92
2115,1.1,1.5,0.01,0.016681005,0.913629316,0.37807997,0.92
2215,1.1,1.5,0.01,0.027825594,0.913296516,0.378695137,0.92
2315,1.1,1.5,0.01,0.046415888,0.912732163,0.379681563,0.92
2415,1.1,1.5,0.01,0.077426368,0.911764304,0.381216966,0.92
2515,1.1,1.5,0.01,0.129154967,0.910071334,0.383472077,0.91
2615,1.1,1.5,0.01,0.215443469,0.90699874,0.386359264,0.89
2715,1.1,1.5,0.01,0.359381366,0.901026485,0.38811505,0.828
2815,1.1,1.5,0.01,0.59948425,0.878632361,0.406519568,0.662
2915,1.1,1.5,0.01,1,0.886586975,0.378294902,0.472
3015,1.1,1.5,0.1,0.01,0.910525549,0.384335379,0.92
3115,1.1,1.5,0.1,0.016681005,0.910333816,0.38470171,0.92
3215,1.1,1.5,0.1,0.027825594,0.910010991,0.385297969,0.92
3315,1.1,1.5,0.1,0.046415888,0.909463989,0.386251535,0.92
3415,1.1,1.5,0.1,0.077426368,0.908527039,0.387728492,0.92
3515,1.1,1.5,0.1,0.129154967,0.906891086,0.389876015,0.91
3615,1.1,1.5,0.1,0.215443469,0.903929333,0.39255462,0.89
3715,1.1,1.5,0.1,0.359381366,0.898185873,0.39388129,0.828
3815,1.1,1.5,0.1,0.59948425,0.876291378,0.411344577,0.662
3915,1.1,1.5,0.1,1,0.882609248,0.386095135,0.474
4015,1.1,1.5,1,0.01,0.825545774,0.560994438,0.874
4115,1.1,1.5,1,0.016681005,0.825449596,0.561168692,0.874
4215,1.1,1.5,1,0.027825594,0.82528829,0.561440879,0.874
4315,1.1,1.5,1,0.046415888,0.825016598,0.561843696,0.874
4415,1.1,1.5,1,0.077426368,0.824555222,0.562373737,0.872
4515,1.1,1.5,1,0.129154967,0.823758391,0.562862702,0.868
4615,1.1,1.5,1,0.215443469,0.822328239,0.562549142,0.856
4715,1.1,1.5,1,0.359381366,0.819460624,0.558377977,0.816
4815,1.1,1.5,1,0.59948425,0.809010583,0.553441878,0.7
4915,1.1,1.5,1,1,0.797759571,0.559544395,0.534
16,1.1,1.6,0.0001,0.01,0.914088153,0.405215087,0.92
116,1.1,1.6,0.0001,0.016681005,0.913902589,0.405570604,0.92
216,1.1,1.6,0.0001,0.027825594,0.913590169,0.406151075,0.92
316,1.1,1.6,0.0001,0.046415888,0.91306089,0.407084525,0.92
416,1.1,1.6,0.0001,0.077426368,0.912154701,0.408545134,0.92
516,1.1,1.6,0.0001,0.129154967,0.910574388,0.410713537,0.91
616,1.1,1.6,0.0001,0.215443469,0.907723185,0.413569744,0.892
